MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2009,16,7C,COG OPERATING LLC,2/7/2009,Producer,UPTON,16062,0,0,Crude,20,0,20,Tank Battery,Other,Other,None,,"SECTION 50, N.A. LEE SURVEY","FIRE, CALLED FIRE DEPT. 20BBL BURNED UP, NO SPILL TO REMEDIATE",HASEL50,SPRABERRY (TREND AREA)
2009,10,6,GOODRICH PETROLEUM COMPANY,2/7/2009,Producer,RUSK,0,243418,0,Crude,133,0,133,Tank Battery,Theft,Other,None,,SECTION -FLORES P A-198,NOTIFIED POLICE,"SEALEY, TAYLOR GU",BECKVILLE (COTTON VALLEY)
2009,559,8,APACHE CORPORATION,2/7/2009,Producer,ECTOR,17016,0,0,Crude,150,140,10,Tank Battery,Equipment Failure,Other,None,,IN BERM AND IN PASTURE,VACUUMED FREE FLUIDS. SOIL REMEDIATION PLAN IN PROGRESS,"THOMAS, H. TR.1",TXL (ELLENBURGER)
2009,30,6,"SAMSON LONE STAR, LLC",2/8/2009,Producer,NACOGDOCHES,0,0,5402,Gas Well Liquid,100,100,0,Tank Battery,Equipment Failure,Other,None,,MANUEL DE LOS SANTOS COY A-21,VACUUMED FREE FLUID AND SITE REMEDIATED.,"SESSIONS, MABEL GU",NO FIELD NAME
2009,81,8,"TRIUMPH EXPLORATION, INC.",2/9/2009,Producer,ANDREWS,37777,0,0,Crude,22,18,4,Tank Battery,Equipment Failure,Other,None,,"SEC. 22, BLOCK A-34, PSL SURVEY, ANDREWS COUNTY, TX",VACUUMED FREE FLUID AND REMEDIATED SOIL.,HILLBILLY,MEANS
2009,38,9,"WILLIAMS PROD. GULF COAST, L.P.",2/9/2009,Producer,GRAY,0,230980,0,Gas Well Liquid,60,10,50,Tank Battery,Corrosion - Rust,Other,None,,I& GN RR CO A-1790,FREE FLUIDS VACUUMED AND SOIL REMEDIATED.,STRAIN,"NEWARK, EAST (BARNETT SHALE)"
2009,309,8,PLAINS PIPELINE L.P.,2/10/2009,Transporter,CRANE,0,0,0,Crude,46,45,1,Pump Station or Terminal,Corrosion - Rust,Other,None,,GPS N 31.51071 W 102.64852,SOIL REMEDIATION PLAN IN PROGRESS,SEMINOLE SAN ANDRES UNIT,NO FIELD NAME
2009,80,8,"SANDRIDGE EXPL. AND PROD., LLC",2/10/2009,Producer,ECTOR,38625,0,0,Crude,70,60,10,Tank Battery,Equipment Failure,Other,None,,N 31 DEGREES 50.0064' W 102 DEGREES 36.996',IMPACTED SOIL WILL BE BLENDED AND BROUGHT TO BELOW 1% TPH,PARKER MINERALS 11,GOLDSMITH (CLEAR FORK)
2009,29,7B,"PLAINS MARKETING, L.P.",2/10/2009,Transporter,TAYLOR,0,0,0,Crude,10,6,4,Other,Equipment Failure,Other,None,,GPS: N 32.27254 W 99.77675,SOIL REMEDIATION PLAN IN PROGRESS,"SESSIONS, MABEL GU",NO FIELD NAME
2009,221,8,COG OPERATING LLC,2/11/2009,Producer,MIDLAND,32878,0,0,Crude,115,105,10,Valve,Equipment Failure,Other,None,,"SECTION 7, BLOCK 40, MD DAUGHTERTY",PICKED UP OIL WITH VACUUM TRUCK-WILL REMEDIATE.,"COLLINGS, H. S.",PARKS (SPRABERRY)
2009,63,2,"PREVAIL ENERGY, INCORPORATED",2/11/2009,Producer,DE WITT,8126,0,0,Crude,40,0,40,Other,Theft,Other,None,,LUKE M. MASON SURVEY A-335,REPORTED TO COUNTY OFFICIALS.,KRUEGER UNIT,"COTTONWOOD CREEK, SOUTH"
2009,44,4,FOREST OIL CORPORATION,2/11/2009,Producer,STARR,2377,0,0,Combined,30,15,15,Other,Equipment Failure,Other,None,,"SECTION 222, BLOCK 938, SIMON RAMIREZ SURVEY",AREA TILLED AND SOIL REMEDIATED.,"SLICK, T. B. ESTATE -B-",RINCON (VICKSBURG SAND)
2009,42,9,ENCANA OIL & GAS(USA) INC.,2/11/2009,Producer,DENTON,0,182158,0,Gas Well Liquid,40,18,22,Other,Equipment Failure,Other,None,,CONDENSATE TANK 33.21887 97.36595,VACUUMED FREE FLUIDS. SOIL REMEDIATED. PATCHED TANK.,CONDEE-WELCH,"NEWARK, EAST (BARNETT SHALE)"
2009,113,8,"DCP MIDSTREAM, LP",2/11/2009,Other,MIDLAND,0,0,0,Crude,120,105,15,Pump Station or Terminal,Company Human Error,Other,None,,"370 17TH STREET, DENVER, CO 80202 (OPERATOR ADDRESS)",FREE FLUIDS REMOVED AND IN-PLACE REMEDIATION HAS BEGUN,"BROOKS, R.C. GU",NO FIELD NAME
2009,604,6E,EAST TEX SALT WATER DISPOSAL CO.,2/11/2009,Other,PANOLA,0,0,0,Crude,2,2,0,Tank Battery,Act of God,Other,River,SABINERVR.,"GREGG COUNTY - P. MCANNALLY SURVEY, A-257","SOIL REMEDIATED, BOOMS USED AND FLUID RECOVERED.","CADENHEAD, T. C. ET AL",NO FIELD NAME
2009,207,8,"TEPPCO CRUDE PIPELINE, LLC",2/12/2009,Transporter,MIDLAND,0,0,0,Crude,15,13,2,Pipe Line,Corrosion - Rust,Other,None,,"GPS 31DE. 50' 28.64""N 101 DEG. 53'45.45""W",SOIL REMEDIATION PLAN IN PROGRESS.,MIDKIFF,NO FIELD NAME
2009,46,6,PETROHAWK OPERATING COMPANY,2/12/2009,Producer,NACOGDOCHES,0,0,6293,Gas Well Liquid,60,60,0,Flow Line,Equipment Failure,Other,None,,"-94.38363, 31.633278",CONDENSATE VACUUMED. FIRE WALL FLUSHED W/WATER.AREA REMEDIATED,"HANCOCK-HANCOCK ""A""",NO FIELD NAME
2009,17,7C,"ASPEN OPERATING COMPANY, L.L.C.",2/12/2009,Producer,CROCKETT,1137,0,0,Crude,55,54,1,Other,Equipment Failure,Repaired Existing Equipment,None,,SHANNON MA EST -O-,REMOVED CHAT & REPLACED. VACUUMED FREE FLUID. SITE REMEDIATED.,"SHANNON, M. A., EST. -O-",OLSON
2009,23,7B,"BASA RESOURCES, INC.",2/12/2009,Producer,STEPHENS,10233,0,0,Products,200,100,100,Tank Battery,Equipment Failure,Other,None,,SECTION 17 L.A.L. SURVEY,SOIL REMEDIATED.,CURRY UNIT,STEPHENS COUNTY REGULAR
2009,92,3,"WILLIAMS, CLAYTON ENERGY, INC.",2/12/2009,Producer,BURLESON,23184,0,0,Crude,160,159,1,Tank Battery,Equipment Failure,Other,Other,POND,FRANCISCO RUIZ SURVEY A-54,POND SUCCESSFULLY SKIMMED. VACUUMED FREE FLUID AND SOIL REMEDIATED,KRUG-SAVAGE UNIT,GIDDINGS (AUSTIN CHALK-3)
2009,18,7C,"PIONEER NATURAL RES. USA, INC.",2/13/2009,Producer,UPTON,13459,0,0,Crude,10,7,3,Tank Battery,Equipment Failure,Other,None,,"31 34' 23.9"" -101 58' 31.3""",SOIL REMEDIATED.,"NEAL ""A""",SPRABERRY (TREND AREA)
2009,36,10,PETCO PETROLEUM CORP.,2/13/2009,Producer,GRAY,497,0,0,Crude,60,60,0,Tank Battery,Equipment Failure,Other,None,,"SECTION 86&87, BLOCK B2, H&GN SURVEY",PREFEX CONTRACTED.,"SWANSON, EMMA",PANHANDLE GRAY COUNTY FIELD
2009,73,3,"ENERVEST OPERATING, L.L.C.",2/14/2009,Producer,LEE,23334,0,0,Crude,120,100,20,Tank Battery,Corrosion - Rust,Other,None,,JOSE FRANCISCO MANCHA A-207,VACUUMED FREE FLUIDS. SOILE REMEDIATION PLAN IN PROGRESS,LEHMANN-BLUME,GIDDINGS (AUSTIN CHALK-3)
2009,362,8,"PARSLEY ENERGY OPERATIONS, LLC",2/14/2009,Producer,MIDLAND,33363,0,0,Crude,30,10,20,Tank Battery,Equipment Failure,Other,None,,8MI. SE OF MIDLAND. SEC. 44 BLK 37 T2S WT HOLCOMBE 660'FWL&660'FNL,NOVA ENVRONMENTAL TO REMEDIATE.,"TURNER ""L""",SPRABERRY (TREND AREA)
2009,558,8,APACHE CORPORATION,2/15/2009,Producer,ECTOR,17016,0,0,Crude,35,30,5,Tank Battery,Equipment Failure,Other,None,,INSIDE BERM AREA & ON SOUTHEAST CORNER OF THE PASTURE,SOIL REMEDIATION PLAN IN PROGRESS,"THOMAS, H. TR.1",TXL (ELLENBURGER)
2009,78,8,ANADARKO PETROLEUM CORPORATION,2/16/2009,Producer,LOVING,0,223143,0,Crude,25,24,1,Tank Battery,Equipment Failure,Other,None,,LAT 31.75343 LONG -103.3589,VACUUMED FREE FLIDS. SOIL NOT IMPACTED. SITE REMEDIATED.,DAVIS 44,HALEY (LWR. WOLFCAMP-PENN CONS.)
2009,37,10,"DCP MIDSTREAM, LP",2/16/2009,Other,GRAY,0,0,0,Products,120,110,10,Other,Other,Other,None,,"SECTION 32, BLOCK B-2, SURVEY H&GN RR","VACUUMED FREE FLUID,SOIL WILL BE REMEDIATED.","SWANSON, EMMA",NO FIELD NAME
2009,487,8,XTO ENERGY INC.,2/16/2009,Producer,ECTOR,37965,0,0,Crude,80,60,20,Tank Battery,Equipment Failure,Other,None,,SECTION 17,VACUUMED FREE FLUID.,"GOLDSMITH, C. A. ETAL",GOLDSMITH (CLEAR FORK)
2009,430,8A,LEGACY RESERVES OPERATING LP,2/17/2009,Producer,SCURRY,5770,0,0,Crude,20,15,5,Flow Line,Equipment Failure,Other,None,,"SEC. 193, BLK 3, H& GN RR CO.",DUG OUT CONTAMINATED SOIL. ETECH COMPLETED REMEDIATION.,"BOLDING, E. B.",SHARON RIDGE (1700)
2009,196,8A,APACHE CORPORATION,2/18/2009,Producer,YOAKUM,0,0,3564,Crude,5,3,2,Tank Battery,Equipment Failure,Abandoned,None,,J H BESHEARS BATTERY,VALVE HAS BEEN REPLACED. SOIL HAS BEEN REMEDIATED.,"THOMAS, ANNA MAE",NO FIELD NAME
2009,71,1,J&J OIL,2/18/2009,Producer,WILSON,5774,0,0,Crude,20,14,6,Tank Battery,Company Human Error,Other,None,,"C.R. PATTON SURVEY, ABST. #250",TILLED SOIL AND SUCCESSFULLY REMEDIATED.,"MCDANIEL, H. E.",PALMER (POTH-B)
2009,102,7C,"PLAINS MARKETING, L.P.",2/18/2009,Transporter,UPTON,0,0,0,Crude,30,20,10,Other,Corrosion - Rust,Other,None,,GPS N 31.4442 W 102.102.3014,SOIL REMEDITATED,"ROCKER B ""I""",NO FIELD NAME
2009,75,9,"DTE GAS RESOURCES, LLC",2/19/2009,Producer,DENTON,0,240411,0,Gas Well Liquid,120,0,120,Other,Theft,Other,None,,"GUTHRIE, FY SURVEY ABS-442",(PRODUCTION TANK) DENTON COUNTY SHERIFF WAS CALLED.,SHIFFLET,"NEWARK, EAST (BARNETT SHALE)"
2009,85,4,"EOG RESOURCES, INC.",2/19/2009,Producer,SAN PATRICIO,0,241023,0,Gas Well Liquid,15,12,3,Tank Battery,Human Error - Other,Other,None,,"J N SEGUIN SURVEY 4, ABST 246 9.3 MI. W FROM PORTLAND",(TRANSPORT DRIVER ERROR)VACUUMED FREE FLUID.SOIL REMEDIATED.,STATE TRACT 690 746 & 750 GU,NUECES BAY DEEP CONSOLIDATED
2009,151,7B,CONOCOPHILLIPS PIPE LINE COMPANY,2/19/2009,Transporter,STEPHENS,0,172240,0,Crude,10,0,10,Other,Corrosion - Rust,Other,None,,NA,SOIL WAS EXCAVATED AND TILLED. ON SITE-BIOREMEDIATION.,BENNETT,NO FIELD NAME
2009,202,8A,MERIT ENERGY COMPANY,2/20/2009,Producer,TERRY,68725,0,0,Crude,50,35,15,Pipe Line,Corrosion - Rust,Abandoned,None,,1200'S WEST OF MULDROW #18,LINE REPAIRED &FREE FLUID PICKED UP. SOIL REMEDIATION IN PROGRESS ,MULDROW UNIT,"PRENTICE, NW. (SAN ANDRES)"
2009,95,4,HAMMAN OIL & REFINING COMPANY,2/20/2009,Producer,STARR,0,232653,0,Gas Well Liquid,174,174,0,Tank Battery,Theft,Other,None,,"SCETION 88, DE LA GARZA, JS A-105",FILED REPORT WITH SHERIFF'S DEPT. AND THEY HAVE NOT FOUND THEIVES ,SEMMES,GARCIAS RIDGE (QUEEN CITY)
2009,154,10,"LATIGO PETROLEUM, INC.",2/21/2009,Producer,OCHILTREE,7657,0,0,Crude,20,18,2,Tank Battery,Other,Other,None,,SECTION 149 BLOCK 13 T&NO SURVEY,SOIL REMEDIATED.,COURSON RANCH 149,ALPAR-LIPS (ST. LOUIS)
2009,116,8,OXY USA INC.,2/21/2009,Producer,WARD,27540,0,0,Crude,30,20,10,Other,Equipment Failure,Other,None,,MOBIL BATTERY SEC. 43 BLK 33 SURVEY H&TCRR CO.,FREE FLUIDS VACUUMED. ELKE ENVIRONMENTAL TO REMEDIATE.,MOBIL,COLLIE (DELAWARE)
2009,573,8,"PIONEER NATURAL RES. USA, INC.",2/21/2009,Producer,MIDLAND,28564,0,0,Crude,6,1,5,Flow Line,Equipment Failure,Other,None,,"31 55' 11.2"" -101 51'47.0""",SOIL REMEDIATION PLAN IN PROGRESS,"TURNER ""H""",SPRABERRY (TREND AREA)
2009,606,8,"DEVON ENERGY PRODUCTION CO, L.P.",2/21/2009,Producer,WINKLER,35546,0,0,Crude,493,237,256,Tank Battery,Equipment Failure,Other,None,,1980' FNEL & 550' FNWL,VACUUMED FREE FLUID AND REMEDIATED SPILL AREA.,HERRMAN,"PYOTE, SOUTH (6450 SAND)"
2009,391,8,ABRAXAS PETROLEUM CORPORATION,2/21/2009,Producer,WARD,31892,0,0,Crude,10,0,10,Tank Battery,Other,Other,None,,"L.F. FREEMAN, A-747",FIRE BURNT UP ALL OIL.,"HALL, G. T. 31-A-",CAVEAT EMPTOR (CHERRY CANYON)
2009,28,6,GOODRICH PETROLEUM COMPANY,2/22/2009,Producer,ANGELINA,0,241956,0,Crude,116,105,11,Other,Equipment Failure,Other,Creek,CREEK,"DE LA GARZA, J, A-15",SOIL REMEDIATED. SHUT OFF VALVE HAS BEEN INSTALLED.,"SESSIONS, MABEL GU","SESSIONS, S. (WOODBINE A)"
2009,25,6,GOODRICH PETROLEUM COMPANY,2/22/2009,Producer,ANGELINA,0,241956,0,Crude,116,105,11,Other,Equipment Failure,Repaired Existing Equipment,Creek,CREEK,"DE LA GARZA, J, A-15",SAFETY SHUT OFF INSTALLED. CREEK AND SOIL REMEDIATED.,"SESSIONS, MABEL GU","SESSIONS, S. (WOODBINE A)"
2009,228,8,"PIONEER NATURAL RES. USA, INC.",2/23/2009,Producer,MIDLAND,35169,0,0,Crude,70,50,20,Tank Battery,Equipment Failure,Other,None,,NONE LISTED,VACUUMED FREE FLUID AND CASEY W/C AND C TO REMEDIATE AREA.,BRADFORD O,SPRABERRY (TREND AREA)
2009,201,8,"CHEVRON MIDCONTINENT, L.P.",2/24/2009,Producer,ANDREWS,30953,0,0,Crude,6,4,2,Tank Battery,Company Human Error,Other,None,,"BLOCK A-43, SECTION 13",CONTAMINATED SOIL REMOVED AND REMEDIATED.,GRAFA DEEP,DEEP ROCK (PENN.)
2009,205,8,OXY USA WTP LP,2/25/2009,Producer,MIDLAND,38332,0,0,Crude,47,22,25,Tank Battery,Equipment Failure,Other,None,,"SECTION 33, BLOCK 41 T3S, P&PRR CO",VACUUMED FREE FLUID. ELK ENVIRONMENTAL TO REMEDIATE.,TXL,SPRABERRY (TREND AREA)
2009,557,8,APACHE CORPORATION,2/25/2009,Producer,ECTOR,20726,0,0,Crude,100,100,0,Tank Battery,Equipment Failure,Other,None,,TXL SOUTH UNIT,VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,TXL SOUTH UNIT,TXL (TUBB)
2009,57,3,"CLAY, JERRY H.",2/27/2009,Producer,HARRIS,10946,0,0,Crude,14,14,0,Pipe Line,Equipment Failure,Other,Creek,TURKEYCREEK,LAT 29.34.454N LONG 95.10.874W,REMEDIATION PLAN IN PLACE.,"STEVENSON, W. I., ET AL","THURSDAY, WEST (WOODBINE)"
2009,91,3,"ENERVEST OPERATING, L.L.C.",2/27/2009,Producer,FAYETTE,23243,0,0,Crude,20,19,1,Tank Battery,Corrosion - Rust,Other,None,,S.P. BROWN SURVEY A-22,VACUUMED FREE FLUID AND SOIL REMEDIATED.,OLDENBURG UNIT,GIDDINGS (AUSTIN CHALK-3)
2009,39,7B,"BASA RESOURCES, INC.",2/28/2009,Producer,STEPHENS,10233,0,0,Products,250,160,90,Pipe Line,Corrosion - Rust,Other,None,,"1330' NW OF CURRY UNIT #11-19 SEC. 17 LAL/COOPER, JW SURVEY",VACUUMED FREE FLUIDS. SOIL REMEDIATED. WILL REPLACE TRUNKLINE.,CURRY UNIT,STEPHENS COUNTY REGULAR
2009,428,8,APACHE CORPORATION,2/28/2009,Producer,ECTOR,2130,0,0,Crude,30,26,4,Flow Line,Equipment Failure,Other,None,,LAREN 15,WELL WAS SHUT IN. LINE REPAIRED AND SOIL WAS REMEDIATED.,LAREN,GOLDSMITH (CLEAR FORK)
2009,52,7C,"PIONEER NATURAL RES. USA, INC.",3/1/2009,Producer,REAGAN,16384,0,0,Crude,20,8,12,Tank Battery,Equipment Failure,Other,None,,"31 6' 21.6"" -101 28' 59.6""",SOIL REMEDIATION IN PROGRESS.,"UNIVERSITY ""12-12""",SPRABERRY (TREND AREA)
2009,103,7C,APACHE CORPORATION,3/1/2009,Producer,IRION,6725,0,0,Crude,30,0,30,Tank Battery,Equipment Failure,Other,None,,"SECTION 49, BLOCK 14, H&TC SURVEY, API 23500458",SITE IS IN THE PROCESS OF BEING BLENDED.,KETCHUM MT. (CLEAR FORK) UNIT,KETCHUM MT. (CLEAR FORK)
2009,397,8A,CHEVRON U. S. A. INC.,3/2/2009,Producer,GAINES,62665,0,0,Crude,30,26,4,Tank Battery,Corrosion - Rust,Other,None,,"SEC 1, BLK A21, SURVEY",SOIL REMEDIATION PLAN IN PROGRESS,ROBERTSON UNIT,"ROBERTSON, N. (CLEAR FORK 7100)"
2009,342,8,"PIONEER NATURAL RES. USA, INC.",3/3/2009,Producer,MIDLAND,31953,0,0,Crude,30,20,10,Tank Battery,Equipment Failure,Other,None,,"31 54'55.6""N 102 05' 36.3""W",VACUUM TRUCKS REMOVED FREE FLUIDS. SOIL WAS EXCAVATED.,FRAZIER -A-,SPRABERRY (TREND AREA)
2009,55,4,CIMAREX ENERGY CO. OF COLORADO,3/4/2009,Producer,WILLACY,3366,0,0,Crude,5,2,3,Flow Line,Equipment Failure,Other,None,,R.O.W GPS N26 26.04W97 32.19,SPREAD OIL GATOR AND TILLED AREA.,SAUZ RANCH MULATOS PASTURE,WILLAMAR
2009,330,8,"LT LEASING, LLC",3/5/2009,Other,WINKLER,0,0,0,Crude,11,2,9,Pipe Line,Human Error - Other,Other,None,,N. 31.7218 W 102.9967,FREE FLUID VAC. GATOR GUARD FOR SOIL REMEDIATION.,"FORD, W. T.",NO FIELD NAME
2009,61,7B,"PLAINS MARKETING, L.P.",3/5/2009,Transporter,TAYLOR,0,0,0,Crude,30,20,10,Other,Human Error - Other,Other,None,,GPS: N 32.2398 W 99.7894,SOIL REMEDIATION PLAN IN PROGRESS.,BIVINS,NO FIELD NAME
2009,54,6,VALENCE OPERATING COMPANY,3/5/2009,Producer,SMITH,5990,0,0,Crude,15,11,4,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,JOHN LANE 1-557,LEVEL CONTROL ON SEPARATER HAS BEEN FIXED. SOIL REMEDIATED,HITTS LAKE UNIT,HITTS LAKE (PALUXY)
2009,47,6E,"TRIPLE M SALTWATER DISPOSAL, LP",3/6/2009,Producer,NACOGDOCHES,8155,0,0,Crude,2,2,0,Other,Other,Other,None,,MARY VAN WINKLE SRVY. 1/8 MILE S OF WATSON ROAD,MANUAL LABOR AND BACKHOE TO REMEDIATE SOIL. CASING VALVE OPEN.,"MITCHELL, ED.",EAST TEXAS
2009,496,8A,APACHE CORPORATION,3/7/2009,Producer,COCHRAN,60190,0,0,Crude,14,12,2,Pipe Line,Corrosion - Rust,Other,None,,TRACT 110 TEST SITE,RECOVERED FREE FLUID AND BLENDED SOIL FOR REMEDIATION.,WEST LEVELLAND UNIT,LEVELLAND
2009,117,8A,OCCIDENTAL PERMIAN LTD.,3/9/2009,Producer,HOCKLEY,6034,0,0,Crude,8,4,4,Pipe Line,Equipment Failure,Other,None,,"LGE, 39 LAB. 51, MAVERICK CSL",VACUUMED FREE FLUID. APPLIED ENVIRONMENTAL WILL REMEDIATE SOIL.,"DAVIS, M. H.",SLAUGHTER
2009,112,8,CENTURION PIPELINE L.P.,3/9/2009,Transporter,MIDLAND,0,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Other,None,,"SECTION 43, BLOCK 38, T&PRRCO",BLENDED WITH CLEAN SOIL TO LESS THAN 1%,"BROOKS, R.C. GU",NO FIELD NAME
2009,56,4,NEWFIELD EXPLORATION COMPANY,3/10/2009,Producer,BROOKS,0,233967,0,Crude,308,0,308,Tank Battery,Theft,Other,None,,"CHAPA, JM&L A-97",CONTACTED THE SHERIFF'S DEPT.,SKIPPER,LOPEZ RANCH (CONSOLIDATED)
2009,674,10,"LINN OPERATING, INC.",3/10/2009,Producer,MOORE,7742,0,0,Crude,22,20,2,Flow Line,Human Error - Other,Other,None,,JW LOVE SURVEY,PICKED UP FREE FLUID AND REMEDIATION PLAN IN PROGRESS.,OWEN,PANHANDLE MOORE COUNTY FIELD
2009,157,5,ANADARKO PETROLEUM CORPORATION,3/11/2009,Producer,FREESTONE,0,180375,0,Gas Well Liquid,28,0,28,Tank Battery,Act of God,Other,None,,LAT. 31.56426 LON. -96.18257,LIGHTNING STRUCK TANK.NO REMEDIATION ALL CONDENSATE BURNED IN FIRE,ENGLISH,TEAGUE (CV-BOSSIER CONS.)
2009,150,6,GMX RESOURCES INC.,3/11/2009,Producer,HARRISON,0,242542,0,Crude,105,100,5,Tank Battery,Other,Other,None,,BENNETT #1 SURVEY A-700,CLOSED VALVE AND USED ABSORBANT PADS TO CLEAN SPILL..,BENNETT,HARDWOOD (COTTON VALLEY)
2009,48,7C,"ARMOR PETROLEUM, INC.",3/12/2009,Producer,IRION,13010,0,0,Crude,12,0,12,Other,Equipment Failure,Other,None,,"SECTION 22, H&TC RR CO SVY, BLOCK 1, A-943",PUT CALICHE ON SPILL. WEATHER DELAYED CLEAN UP. REMEDIATING.,ROCK PEN CLEARFORK UNIT,ROCK PEN (CLEARFORK)
2009,574,8,"PIONEER NATURAL RES. USA, INC.",3/14/2009,Producer,MIDLAND,6462,0,0,Crude,5,3,2,Tank Battery,Equipment Failure,Other,None,,"31.97613 N, 101.89569",VACUUMED FREE FLUID AND SOIL REMEDIATED.,"SNOWDEN, JOHN",SPRABERRY (TREND AREA)
2009,580,8,"SOUTHERN UNION GAS SERVICES, LTD",3/15/2009,Other,PECOS,0,0,0,Gas Well Liquid,12,7,5,Separator-Gun Barrel-Treater,Company Human Error,Other,None,,"SEC. 9, BLK 129 SVY TEXAS & ST. LOUIS RR",SOIL REMEDATION PLAN IN PROGRESS,SHACKELFORD SPRABERRY UNIT,NO FIELD NAME
2009,455,8,CENTURION PIPELINE L.P.,3/15/2009,Transporter,MIDLAND,0,0,0,Crude,15,10,5,Pipe Line,Corrosion - Rust,Other,None,,"SEC 28, BLK 37 T3S, T&P RRCO",BLENDED WITH CLEAN SOIL TO LESS THAN 1%,PETSCH,NO FIELD NAME
2009,256,7C,"PIONEER NATURAL RES. USA, INC.",3/16/2009,Producer,UPTON,11402,0,0,Crude,5,3,2,Flow Line,Corrosion - Rust,Other,None,,"31 30'34.2""N 101 57'43.4 W",VACUUMED FREE FLUIDS. SOIL REMEDIATION PLAN IN PROGRESS,GIDDINGS ESTATE FEE,SPRABERRY (TREND AREA)
2009,50,7C,"PIONEER NATURAL RES. USA, INC.",3/16/2009,Producer,UPTON,11402,0,0,Crude,5,3,2,Flow Line,Corrosion - Rust,Other,None,,"31 30' 34.2"" N 101 57' 43.4"" W",VACUUM FREE FLUIDS. SOIL REMEDIATON IN PROGRESS,GIDDINGS ESTATE FEE,SPRABERRY (TREND AREA)
2009,560,8A,APACHE CORPORATION,3/16/2009,Producer,HOCKLEY,18149,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Other,None,,FREE WATER KNOCK OUT - WATER LED,RECOVERED FREE FLUID. SOIL REMEDIATION PLAN IN PROGRESS.,MALLET UNIT,SLAUGHTER
2009,49,7C,ENDEAVOR ENERGY RESOURCES L.P.,3/17/2009,Producer,REAGAN,9888,0,0,Crude,200,30,170,Tank Battery,Corrosion - Rust,Other,None,,"SECTION 6, BLOCK 48, UNIVERSITY LANDS SURVEY",VACUUMED FREE FLUID. SOIL IN PROGRESS TO BE REMEDIATED.,UNIVERSITY,BLOCK 49 (2450)
2009,507,2,"JAMEX, INC.",3/17/2009,Producer,LIVE OAK,0,244339,0,Crude,85,0,85,Tank Battery,Theft,Other,None,,P. SELINES A-418,THEFT REPORTED TO OAK COUNTY SHERIFF'S DEPARTMENT.,FREEMAN,FORT MERRILL (YEGUA)
2009,108,3,"DEANLAKE OPERATOR, L.L.C.",3/18/2009,Producer,MONTGOMERY,0,91342,0,Gas Well Liquid,55,54,1,Tank Battery,Equipment Failure,Other,None,,LILLIAN DEAN TANK BATTERY 30'15.552 -95' 42.497,VACUUMED FREE FLUID AND SOIL REMEDIATION IN PROGRESS,"DEAN, LILLIAN",DEAN LAKE (WILCOX 12950)
2009,577,8,"PIONEER NATURAL RES. USA, INC.",3/18/2009,Producer,MIDLAND,18187,0,0,Crude,5,0,5,Flow Line,Equipment Failure,Other,None,,"31 51'17.80""N 101 49'54.40""W",SOIL REMEDIATION PLAN IN PROGRESS,SHACKELFORD SPRABERRY UNIT,SPRABERRY (TREND AREA)
2009,576,8,"PIONEER NATURAL RES. USA, INC.",3/18/2009,Producer,MIDLAND,29473,0,0,Crude,5,3,2,Tank Battery,Equipment Failure,Other,None,,"32 0'9.30""N, 101N 48'3.90"" W",VACUUMED FREE FLUIDS. SOIL BLENDED W/ FOLLOWING REMEDIATION WORK,STUARD,SPRABERRY (TREND AREA)
2009,398,8,COG OPERATING LLC,3/18/2009,Producer,ANDREWS,36084,0,0,Crude,30,20,10,Flow Line,Equipment Failure,Other,None,,"SEC. 37, BLK 9, UL",TEXAS ENVIRONMENTAL TO REMEDIATE ON 03-19-09,HENRY COWDEN (GBSA)UNIT,"COWDEN, NORTH"
2009,561,8A,APACHE CORPORATION,3/19/2009,Producer,SCURRY,5623,0,0,Crude,25,20,5,Tank Battery,Equipment Failure,Other,None,,TANK BATTERY,RECOVERED FREE FLUID. SOIL REMEDIATION PLAN IN PROGRESS,"DOZIER, MAGGIE",SHARON RIDGE (CLEAR FORK)
2009,575,8,"PIONEER NATURAL RES. USA, INC.",3/19/2009,Producer,MIDLAND,24656,0,0,Crude,60,50,10,Tank Battery,Equipment Failure,Other,None,,"N32 03' 6.496"" & W101 55' 15.147""",SOIL REMEDIATION PLAN IN PROGRESS,"MCALISTER ""A""",SPRABERRY (TREND AREA)
2009,107,9,HITCHCOCK SWD CORPORATION,3/20/2009,Other,WHARTON,0,64615,0,Products,4,4,0,Tank Battery,Company Human Error,Other,None,,TANK BATTERY A. BURKE SURVEY A-25,FREE FLUID PICKED UP. NO FLUIDS SPILLED ONTO GROUND SURFACES.,"PIERCE ESTATES ""C""",NO FIELD NAME
2009,229,8,"PIONEER NATURAL RES. USA, INC.",3/22/2009,Producer,MIDLAND,28510,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Other,None,,NOT LISTED,VACUUMED FREE FLUID AND C&C COATING INC WAS CONTACTED TO REMEDIATE,MIDKIFF,SPRABERRY (TREND AREA)
