MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2011,113,8,HENRY RESOURCES LLC,3/22/2011,Producer,MARTIN,39506,0,0,Crude,35,34,1,Tank Battery,Equipment Failure,Other,None,,SEC. BLK. 39 T&P RR CO.,VACUUMED FREE FLUID. REMEDIATION PLAN IN PROGRESS.,KIMBERLY,SPRABERRY (TREND AREA)
2011,104,8,"PIONEER NATURAL RES. USA, INC.",3/23/2011,Producer,MIDLAND,15254,0,0,Crude,20,18,2,Tank Battery,Corrosion - Rust,Other,None,,"APPROX.19 MI. N MIDKIFF, OFF FM 3095 (N 31 39.601 W 101 52.622)",SOIL REMEDIATION PLAN IN PROGRESS.,MIDKIFF UNIT,SPRABERRY (TREND AREA)
2011,271,2,BURLINGTON RESOURCES O & G CO LP,3/25/2011,Producer,KARNES,0,260033,0,Gas Well Liquid,304,0,304,Tank Battery,Equipment Failure,Other,None,,SPEAR REYNOLDS AL DP 700153,SOIL REMEDIATION PLAN IN PROGRESS.,SPEAR REYNOLDS UNIT A,SUGARKANE (EAGLE FORD)
2011,168,8,APACHE CORPORATION,3/25/2011,Producer,ANDREWS,15160,0,0,Crude,96,40,56,Tank Battery,Corrosion - Rust,Other,None,,CENTRAL TANK BATTERY - PRODUCTION HEADER,SOIL REMEDIATION PLAN IN PROGRESS.,"PARKER, J. E., -H-","ANDREWS, N. (DEVONIAN)"
2011,752,9,"SPRINGFIELD OIL SERVICES, INC.",3/25/2011,Producer,ARCHER,28587,0,0,Crude,131,0,131,Tank Battery,Theft,Other,None,,JA SELF ABSTRACT 914,REPORTED TO SHERIFF'S OFFICE.,FARMER,ARCHER COUNTY REGULAR
2011,97,7C,COG OPERATING LLC,3/26/2011,Producer,UPTON,16447,0,0,Crude,80,70,10,Tank Battery,Company Human Error,Other,None,,"SEC. 51, BLK C, CCSD&RGNG RR CO.",VACUUMED FREE FLUID AND REMEDIATED AREA.,KAREN,SPRABERRY (TREND AREA)
2011,164,8,"LEGADO PERMIAN, LLC",3/26/2011,Producer,ECTOR,17491,0,0,Crude,60,48,12,Separator-Gun Barrel-Treater,Equipment Failure,Other,None,,"SEC.29, BLK 44 TIN, T&P RR CO. SVY, A-266",VACUUMED FREE FLUIDS. SOIL REMEDIATION PLAN IN PROGRESS.,GOLDSMITH-LANDRETH/SAN ANDRES/UT,GOLDSMITH
2011,272,8,"PARSLEY ENERGY OPERATIONS, LLC",3/27/2011,Producer,MARTIN,40645,0,0,Crude,8,5,3,Flow Line,Corrosion - Rust,Other,None,,"N32 27'23.642"" W 101 58'04.889""",SOIL REMEDIATION PLAN IN PROGRESS.,"BARRETT ""10""",SPRABERRY (TREND AREA)
2011,162,8,ANADARKO PETROLEUM CORPORATION,3/27/2011,Producer,WARD,40519,0,0,Crude,27,25,2,Tank Battery,Company Human Error,Other,None,,"N 31.59405 LAT, W -103.37696 LONG.",VACUUMED FREE FLUID. SOIL REMEDIATION PLAN IN PROGRESS.,MOONEY 34-222,PHANTOM (WOLFCAMP)
2011,296,6,EXXON MOBIL CORPORATION,3/28/2011,Producer,FRANKLIN,0,0,5189,Crude,7,6,1,Flow Line,Equipment Failure,Repaired Existing Equipment,None,,33.34369N -095.16066 W,REPAIRED LINE. SOIL REMEDIATION PLAN IN PROGRESS.,"GARCIA, M. M. -B-",NO FIELD NAME
2011,101,8,APACHE CORPORATION,3/28/2011,Producer,CRANE,24214,0,0,Crude,28,0,28,Flow Line,Equipment Failure,Other,None,,PASTURE AREA,SOIL REMEDIATION PLAN IN PROGRESS.,"TUBB, J. B. ""F""",SAND HILLS (JUDKINS)
2011,125,6,EXXONMOBIL OIL CORPORATION,3/28/2011,Producer,FRANKLIN,0,0,5189,Crude,8,7,1,Flow Line,Human Error - Other,Repaired Existing Equipment,None,,33.34369 N/ -095.16066 W,REPAIRING LINE. VACUUMED FREE FLUID. REMEDIATION PLAN IN PROGRESS.,ALEXANDER,NO FIELD NAME
2011,137,8,MERIT ENERGY COMPANY,3/28/2011,Producer,HOWARD,2716,0,0,Crude,208,184,24,Stuffing Box,Equipment Failure,Other,None,,"SEC. 123, BLK 29 W&N RR",SOIL REMEDIATION PLAN IN PROGRESS.,"DOUTHIT, E. W., -C- DE",HOWARD GLASSCOCK
2011,123,6,"FAIRWAY RESOURCES OPERATING, LLC",3/28/2011,Producer,CAMP,14931,0,0,Crude,272,260,12,Tank Battery,Vandalism,Other,None,,THOMAS WILLIAMS HRS. SVY. A-122,VACUMMED FREE FLUID. AREA REMEDIATED.,NEWSOME UNIT,NEWSOME (PITTSBURG 8200)
2011,159,7C,MOBIL PRODUCING TX. & N.M. INC.,3/29/2011,Producer,UPTON,0,19158,0,Gas Well Liquid,14,0,14,Flow Line,Equipment Failure,Other,None,,"LAT/LONG 31-38-20, 102-07-24",RECOVERED FREE FLUID AND SITE IS BEING REMEDIATED.,PEGASUS FIELD UNIT #3,PEGASUS (DEVONIAN)
2011,100,7B,"HARVICK, GEORGE R.",3/31/2011,Producer,SHACKELFORD,11009,0,0,Crude,181,0,181,Tank Battery,Theft,Other,None,,SEC. 11 BLK. 11 T&P RR CO.,"AT PLUGGING NO OIL WAS IN TANKS; APPARENTLY,STOLEN.","REYNOLDS, THELMA V. GUARDIANSHIP",SHACKELFORD COUNTY REGULAR
2011,161,8A,COVE PETROLEUM CORPORATION,3/31/2011,Producer,LUBBOCK,60758,0,0,Crude,5,0,5,Tank Battery,Company Human Error,Other,None,,"SEC.29 BLK JS, EL&RR SVY",SOIL TO BE REMEDIATED AND USED TO REBUILD FIREWALLS.,MCCLEARY,"BROADVIEW, WEST (CLEAR FORK)"
2011,158,7C,APACHE CORPORATION,3/31/2011,Producer,REAGAN,6701,0,0,Crude,8,0,8,Flow Line,Equipment Failure,Other,None,,WELL #1 FLOWLINE,SOIL REMEDIATION PLAN IN PROGRESS.,BROSEH -B-,SPRABERRY (TREND AREA)
2011,491,8A,"LYNX OPERATING CO., INC.",3/31/2011,Producer,HOCKLEY,63759,0,0,Crude,240,50,190,Tank Battery,Theft,Other,None,,"LABOR 20, LEAGUE 715, STATE CAPITOL LANDS",CONTAMINTATE SOIL TO LAND FARM. AREA REMEDIATED.,THRASH,"WHITHARRAL (CLEAR FORK, LO.)"
2011,410,8A,OCCIDENTAL PERMIAN LTD.,4/1/2011,Producer,GAINES,18910,0,0,Crude,75,65,10,Pipe Line,Equipment Failure,Other,None,,WELL 6610,VACUUMED FREE FLUIDS AND REMEDIATION PLAN IN PROGRESS.,DENVER UNIT,WASSON
2011,136,8,"CHARLES HOLSTON, INC.",4/1/2011,Other,MARTIN,0,0,0,Gas Well Liquid,254,0,254,Separator-Gun Barrel-Treater,Other,Other,None,,E.P.I.C FACILITY,EXPLOSION OF FACILITY.DIESEL GALLONS BURNED.TILLING AND FERTILIZIN,CHANDLER,NO FIELD NAME
2011,148,4,"MCGUFFIN, JOE JR.",4/1/2011,Producer,WEBB,0,205355,0,Crude,40,0,40,Tank Battery,Company Human Error,Other,None,,"JO. ""C"" WALKER WELL #5",NOTIFIED LAW ENFORCEMENT.,"WALKER, J O ""C""","AGUILARES (ZONE 5-A, W)"
2011,147,4,"MCGUFFIN, JOE JR.",4/1/2011,Producer,WEBB,0,76111,0,Crude,152,0,152,Tank Battery,Company Human Error,Other,None,,J.O WALKER WELL #1 RRC 076111,NOTIFIED THE LAW ENFORCEMENT.,"WALKER, J.O.",AGUILARES (ZONE 1)
2011,142,7C,APACHE CORPORATION,4/1/2011,Producer,REAGAN,9802,0,0,Crude,80,75,5,Tank Battery,Equipment Failure,Other,None,,SWD TANK FACILITY,VACUUMED FREE FLUID. SOIL REMEDIATION PLAN IN PROGRESS.,BARRETT SWD,SPRABERRY (TREND AREA)
2011,138,8,MERIT ENERGY COMPANY,4/1/2011,Producer,HOWARD,2716,0,0,Crude,2583,0,2583,Flow Line,Equipment Failure,Other,Creek,UNNAMEDCREEK,SEC. 123 BLK. 29 W&N RR,REMEDIATION PLAN PLAN TURNED OVER TO CONTRACTORS.,"DOUTHIT, E. W., -C- DE",HOWARD GLASSCOCK
2011,170,8A,APACHE CORPORATION,4/2/2011,Producer,GAINES,60346,0,0,Crude,11,10,1,Tank Battery,Corrosion - Rust,Other,None,,CENTRAL TANK BATTERY NEAR THE HEATER TREATER.,RECOVERED FREE FLUID. SOIL REMEDIATION PLAN IN PROGRESS.,G-M-K /SAN ANDRES/ UNIT,G-M-K (SAN ANDRES)
2011,132,6,EXXON MOBIL CORPORATION,4/3/2011,Producer,FRANKLIN,1744,0,0,Crude,15,13,2,Tank Battery,Equipment Failure,Other,None,,33.2045N/ -095.0910 W,FREE FLUID TO BE RECOVERED. SITE REMEDIATION PLAN IN PROGRESS.,"PHILLIPS, E. L.",TALCO
2011,378,6E,SABINE DISPOSAL SERVICES L.P.,4/4/2011,Producer,GREGG,8744,0,0,Products,220,0,220,Tank Battery,Act of God,Other,None,,M. TENNISON SURVEY A-199,LIGHTNING STRIKE.,SABINE,EAST TEXAS
2011,371,6,SABINE DISPOSAL SERVICES L.P.,4/4/2011,Other,GREGG,8744,0,0,Crude,220,0,220,Tank Battery,Act of God,Other,None,,M. TENNISON SURVEY A-199,LIGHTNING STRIKE. FIRE WAS EXTINGUISHED.,"OWNBY (CLEAR FORK, UPPER) UNIT",NO FIELD NAME
2011,128,8,"PIONEER NATURAL RES. USA, INC.",4/4/2011,Producer,MARTIN,32509,0,0,Crude,25,0,25,Tank Battery,Equipment Failure,Other,None,,"32.29652, -102.06448",SOIL REMEDIATION PLAN IN PROGRESS.,"ORSON ""L""",SPRABERRY (TREND AREA)
2011,155,7C,COG OPERATING LLC,4/4/2011,Producer,UPTON,16280,0,0,Crude,100,95,5,Tank Battery,Equipment Failure,Other,None,,"SEC. 56 BLK Y, TC RR CO",RECOVERED FREE FLUID AND REMEDIATED AREA.,HASEL56,SPRABERRY (TREND AREA)
2011,483,8,APACHE CORPORATION,4/4/2011,Producer,CRANE,20377,0,0,Crude,65,48,17,Tank Battery,Equipment Failure,Other,None,,SATELLITE #44-1,SOIL REMEDIATION PLAN IN PROGRESS.,NORTH MCELROY UNIT,MCELROY
2011,99,8,"DCP MIDSTREAM, LP",4/5/2011,Transporter,ECTOR,0,0,0,Crude,300,275,25,Other,Company Human Error,Other,None,,"P.O. BOX 738, GOLDSMITH, TX 79741",VACUUMED FREE FLUID AND REMEDIATION PLAN IN PROGRESS.,KAREN,NO FIELD NAME
2011,129,8,COG OPERATING LLC,4/5/2011,Producer,ANDREWS,34411,0,0,Crude,252,247,5,Tank Battery,Equipment Failure,Other,None,,"SEC. 2, BLK. 14, UL",VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS.,SHAFTER LAKE CLEARFORK UNIT,SHAFTER LAKE (CLEAR FORK)
2011,127,8,"PIONEER NATURAL RES. USA, INC.",4/5/2011,Producer,MIDLAND,40057,0,0,Crude,13,11,2,Tank Battery,Equipment Failure,Other,None,,"32.006125, 102.015344",VACUUMED FREE FLUIDS AND SOIL REMEDIATION PLAN IN PROGRESS.,"LOUISE, MARY",SPRABERRY (TREND AREA)
2011,455,8,"DCP MIDSTREAM, LP",4/5/2011,Transporter,ECTOR,0,0,0,Products,300,275,25,Other,Equipment Failure,Other,None,,"PO BOX 738, GOLDSMITH, TX 79741",VACUUMED FREE FLUID AND REMEDIATED AREA.,MONROE 34-180,NO FIELD NAME
2011,167,6E,"BASA RESOURCES, INC.",4/6/2011,Producer,TERRY,7958,0,0,Crude,3,3,0,Tank Battery,Equipment Failure,Other,Other,POND,04-B FERGUSON - 6,VACUUMED FREE FLUID. REMEDIATED SOIL AND PONDS.,"HAMPTON, H.",EAST TEXAS
2011,166,8A,"SANDRIDGE TERTIARY, LLC",4/6/2011,Producer,TERRY,62337,0,0,Crude,10,0,10,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,CENTRAL TANK BATTERY,REPAIRED VALVE.,WELLMAN UNIT,WELLMAN
2011,165,8A,XTO ENERGY INC.,4/6/2011,Producer,GAINES,18680,0,0,Crude,350,200,150,Other,Equipment Failure,Other,None,,RESERVE PIT,PIT OVERFLOWED. SOIL REMEDIATION PLAN IN PROGRESS.,"H & J UNIT 1 ""D""","RUSSELL, S. (SAN ANDRES)"
2011,133,2,TALISMAN ENERGY USA INC.,4/6/2011,Producer,BEE,0,244796,0,Products,428,400,28,Valve,Equipment Failure,Other,None,,"SPILL OCCURED IN THE FRAC TANK. GILL, WC SURVEY A-166",SOIL REMOVED AND AREA REMEDIATED.,JOHNSTON GAS UNIT 1,PAWNEE (EDWARDS)
2011,830,8A,OCCIDENTAL PERMIAN LTD.,4/6/2011,Producer,YOAKUM,62689,0,0,Crude,7,6,1,Tank Battery,Equipment Failure,Other,None,,NORTH WASSON CLEARFORK UNIT BATTERY 64 G,SOIL REMEDIATION COMPLETED.,WASSON NORTH CLEARFORK UNIT,"WASSON, NE. (CLEAR FORK)"
2011,267,7C,"BROAD OAK ENERGY, INC.",4/7/2011,Producer,REAGAN,17027,0,0,Crude,70,40,30,Other,Equipment Failure,Other,None,,"SEC.186, BLK 2 ABSTRACT 141",SOIL REMEDIATION PLAN IN PROGRESS.,GRAHAM,SPRABERRY (TREND AREA)
2011,441,1,KINDER MORGAN TREATING LP,4/7/2011,Other,EDWARDS,0,0,0,Products,24,19,5,Separator-Gun Barrel-Treater,Equipment Failure,Other,None,,30 DEG. 8.664'N LAT.; 100 DEG. 25.746'W LONG.,SOIL REMEDIATION PLAN IN PROGRESS.,UNIVERSITY 11,NO FIELD NAME
2011,134,2,TALISMAN ENERGY USA INC.,4/8/2011,Producer,DE WITT,0,92148,0,Gas Well Liquid,40,35,5,Tank Battery,Equipment Failure,Other,None,,"HELPESKA GAS UNIT #1, WELL #1, RRC LEASE NUMBER 694491",SOIL WAS REMEDIATED.,HALEPESKA,PRIDHAM LAKE (3950)
2011,359,8,GREAT WESTERN DRILLING COMPANY,4/9/2011,Producer,PECOS,11325,0,0,Crude,70,0,70,Tank Battery,Theft,Other,None,,SEC. 13 BLK. 3 H&TC,CALLED SHERIFF.,"WALKER, A. B.","ABELL, EAST (WADDELL, W. SEG.)"
2011,135,8,"FASKEN OIL AND RANCH, LTD.",4/9/2011,Producer,MARTIN,35875,0,0,Crude,17,5,12,Tank Battery,Company Human Error,Other,None,,"SEC. 39, BLK. 35 TIN, T&P RR COMPANY",SOIL HAS BEEN BLENDED AND REMEDIATED.,CHANDLER,"CAPROCK, EAST (FUSSELMAN)"
2011,200,8,LEGACY RESERVES OPERATING LP,4/10/2011,Producer,HOWARD,16930,0,0,Crude,17,15,2,Tank Battery,Equipment Failure,Other,None,,"SECTION 93, BLOCK 29, W&NW RR CO. N32.130839 W 101.216555",SOIL REMEDIATION PLAN IN PROGRESS.,"CHALK, MARY, -BE-",HOWARD GLASSCOCK
2011,373,6,"BASA RESOURCES, INC.",4/11/2011,Producer,RUSK,0,103896,0,Gas Well Liquid,30,15,15,Valve,Other,Other,None,,"B. ROGERS SURVEY, A-656",COW OPENED VALVE. SITE REMEDIATED.,KONZEN,MINDEN (TRAVIS PEAK CONS.)
2011,794,8A,LEGACY RESERVES OPERATING LP,4/12/2011,Producer,GARZA,5155,0,0,Crude,10,5,5,Tank Battery,Equipment Failure,Other,None,,STOKER C SWD BATTERY,REPLACED BROKEN VALVE AND SOIL REMEDIATION PLAN IN PROGRESS.,"STOKER, K. ET UX ""C""",ROCKER -A-
2011,249,8A,PLAINS PIPELINE L.P.,4/14/2011,Transporter,SCURRY,0,0,0,Crude,10,8,2,Flow Line,Equipment Failure,Other,None,,GPS: N32.532127 W 100.842157,SOIL REMEDIATION PLAN IS IN PROGRESS.,"UNIVERSITY ""6-39""",NO FIELD NAME
2011,348,8,COG OPERATING LLC,4/14/2011,Producer,ANDREWS,10925,0,0,Crude,61,0,61,Tank Battery,Other,Other,None,,N/A,RANGE FIRE,UNIVERSITY -154-,SHAFTER LAKE (CLEAR FORK)
2011,612,10,APACHE CORPORATION,4/14/2011,Producer,WHEELER,0,232182,0,Crude,18,0,18,Other,Equipment Failure,Other,None,,"SEC. 1, BLK-1-AB&M",SOIL REMEDIATION PLAN IN PROGRESS.,STILES 1,STILES RANCH (GRANITE WASH CONS)
2011,774,3,"WAPITI OPERATING, LLC",4/15/2011,Producer,POLK,2778,0,0,Crude,20,10,10,Tank Battery,Equipment Failure,Other,None,,"SEC.11, SURVEY - AUGUSTINE VIESCA ABSTRACT 77",VACUUMED FREE FLUID AND REMEDIATED AREA.,"GRANBURY, C. B. A/C #4",LIVINGSTON (WILCOX)
2011,282,8,APACHE CORPORATION,4/17/2011,Producer,CRANE,20543,0,0,Crude,40,30,10,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,SATELLITE #5,REPLACED VALVE AND SUCCESSFULLY REMEDIATED AREA.,GOLDSMITH-CUMMINS /DEEP/ UNIT,GOLDSMITH (CLEAR FORK)
2011,429,8,OCCIDENTAL PERMIAN LTD.,4/17/2011,Producer,ECTOR,19815,0,0,Crude,60,60,0,Flow Line,Equipment Failure,Other,None,,"SEC. 29, BLK 44, T-1-N, T&P RR CO SURVEY",PICKED UP FREE FLUID AND REMEDIATED AREA.,GOLDSMITH-LANDRETH /DEEP/ UNIT,GOLDSMITH (CLEAR FORK)
2011,150,8,ANADARKO PETROLEUM CORPORATION,4/17/2011,Producer,WARD,39755,0,0,Crude,7,6,1,Tank Battery,Equipment Failure,Other,None,,BLK-34 SEC. 179 N.31.4957 LAT 103.37138 LONG.,VACUUMED FREE FLUID AND REMEDIATED AREA.,CHEVRON 34-179,PHANTOM (WOLFCAMP)
2011,144,4,APACHE CORPORATION,4/17/2011,Producer,STARR,0,155194,0,Gas Well Liquid,100,0,100,Tank Battery,Equipment Failure,Other,None,,SAMUEL D. BLOOMBERG #7 TANK BATTERY,VACUUMED FREE FLUID AND SOIL REMEDIATED.,"BLOOMBERG, SAMUEL D.","FLORES, W. (VKSBRG, GEOPRESSURE)"
2011,484,3,"KEY ENERGY SERVICES, LLC",4/17/2011,Transporter,BURLESON,15486,0,0,Crude,30,29,1,Other,Equipment Failure,Other,None,,"90238 COUNTY ROAD 264, CALDWELL, TX 77836",VACUUMED FREE FLUID AND AREA WAS REMEDIATED.,"PORTER, HOLLAND",CALDWELL (AUSTIN CHALK)
2011,145,4,"CHESAPEAKE OPERATING, INC.",4/18/2011,Producer,ZAPATA,0,218019,0,Crude,7,7,0,Tank Battery,Equipment Failure,Other,None,,"A-105, 2060 FSEL AND 37970 FSWL OF TEXAS PORCION",SOIL AND CONTAINMENT AREA REMEDIATED.,GONZALES BENAVIDES TRUST,"LOPENO, NE. (WILCOX 8400)"
2011,151,8,ANADARKO PETROLEUM CORPORATION,4/18/2011,Producer,LOVING,0,219735,0,Crude,200,197,3,Other,Equipment Failure,Other,None,,BLK-C27 SEC. 6 N 31.7334167 LAT. W -1034940278,VACUUMED FREE FLUID AND REMEDIATED SOIL.,APC SWD,HALEY (LWR. WOLFCAMP-PENN CONS.)
2011,279,8,APACHE CORPORATION,4/19/2011,Producer,CRANE,15229,0,0,Crude,100,90,10,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,CENTRAL TANK BATTERY,SOIL REMEDIATION PLAN IN PROGRESS. EQUIPMENT REPAIRED.,STATE OF TEXAS -DX-,DUNE
2011,676,8A,APACHE CORPORATION,4/19/2011,Producer,YOAKUM,483,0,0,Crude,40,30,10,Tank Battery,Equipment Failure,Other,None,,"L.R. WEEMS, ET. AL",VACUUMED FREE FLUID AND REMEDIATED AREA.,"WEEMS, L. R. ET AL",BRONCO (SILURO-DEVONIAN)
2011,153,7B,"MARJAC OIL COMPANY, INC.",4/20/2011,Producer,STEPHENS,26453,0,0,Crude,61,0,61,Tank Battery,Other,Other,None,,"SEC. 69, T&P RR CO. SVY, BLK. 4",GRASS FIRE IN AREA. TANKS REMOVED AND AREA REMEDIATED.,BINNEY II,STEPHENS COUNTY REGULAR
2011,802,1,ANADARKO E&P COMPANY LP,4/20/2011,Producer,DIMMIT,0,260501,0,Gas Well Liquid,89,74,15,Flow Line,Equipment Failure,Other,None,,24.4083 -99.3457,RECOVERED FREE FLUID AND SOIL REMEDIATED.,BRISCOE COCHINA EAST RANCH,BRISCOE RANCH (EAGLEFORD)
2011,613,10,"STRAND ENERGY, L.C.",4/20/2011,Producer,OCHILTREE,7464,0,0,Crude,121,0,121,Tank Battery,Theft,Other,None,,"SEC.7, BLK JT, T.W.NG. RR CO.",WILL PUT LOCKS VALVES.,"WRIGHT, M.R.",ELLIS RANCH (CLEVELAND)
2011,154,8,"PIONEER NATURAL RES. USA, INC.",4/21/2011,Producer,MIDLAND,18187,0,0,Crude,108,64,44,Tank Battery,Corrosion - Rust,Other,None,,N 31.791472 W101.822694,SOIL WILL BE EXCAVATED AND AREA REMEDIATED.,SHACKELFORD SPRABERRY UNIT,SPRABERRY (TREND AREA)
2011,266,7C,"BROAD OAK ENERGY, INC.",4/22/2011,Producer,REAGAN,16734,0,0,Crude,35,27,8,Tank Battery,Equipment Failure,Other,None,,"31.29'53.95""W -101.23'23.98""",SOIL REMEDIATION COMPLETE.,SUGG-B-,SPRABERRY (TREND AREA)
2011,798,8,"PLAINS MARKETING, L.P.",4/22/2011,Transporter,MARTIN,0,0,0,Crude,38,28,10,Pipe Line,Human Error - Other,Other,None,,GPS: N 32.3070 W 101.76477,SOIL REMEDIATION PLAN IN PROGRESS.,"STOKER, K. ET UX ""C""",NO FIELD NAME
2011,614,10,"DCP MIDSTREAM, LP",4/22/2011,Other,LIPSCOMB,39501,0,0,Products,6,0,6,Pipe Line,Corrosion - Rust,Other,Creek,DRYCREEK,"SECTION 764, BLK. 43, SURVEY H&TC LAT. 36.29415, LONG. 100.52149",SOIL WAS REMEDIATED IN PLACE.,"WRIGHT, M.R.",NO FIELD NAME
2011,172,8,"SANDRIDGE EXPL. AND PROD., LLC",4/23/2011,Producer,CRANE,40561,0,0,Crude,5,0,5,Tank Battery,Equipment Failure,Other,None,,N 31.52578 W 102.40156,SOIL REMEDIATION PLAN IN PROGRESS.,UNIVERSITY 30-8,DUNE
2011,152,8,ANADARKO PETROLEUM CORPORATION,4/23/2011,Producer,WARD,40154,0,0,Crude,60,55,5,Tank Battery,Equipment Failure,Other,None,,BLK -34 SEC.221 N 31.57957 LAT. W-103.35745,SOIL REMEDIATED.,MONROE 34-221,PHANTOM (WOLFCAMP)
2011,304,1,PRONTO SERVICES,4/25/2011,Producer,CALDWELL,144,0,0,Crude,142,0,142,Tank Battery,Theft,Other,None,,SPILLER A-264,THEFT.,"CUDE, W. T. -D-",BUCHANAN
2011,244,8,ENDEAVOR ENERGY RESOURCES L.P.,4/25/2011,Producer,MARTIN,32304,0,0,Crude,25,0,25,Valve,Equipment Failure,Other,None,,SEC. CORD 4000 & FM 26 GO S .2M TURN WEST ON TO LOCATION,REMEDIATION PLAN IN PROGRESS.,"HADDOCK, E.A.",HILL RANCH (FUSSELMAN)
2011,327,8,ENDEAVOR ENERGY RESOURCES L.P.,4/25/2011,Producer,ANDREWS,23379,0,0,Crude,60,0,60,Tank Battery,Equipment Failure,Other,None,,4 MILES N OF ANDREWS TURN W GO .34 MI. TURN S GO .2 TO LOCATION,SOIL REMEDIATION PLAN IN PROGRESS.,"FISHER, NOLA UNIT",SHAFTER LAKE (SAN ANDRES)
2011,252,8,EXXON MOBIL CORPORATION,4/25/2011,Producer,ANDREWS,17503,0,0,Crude,12,10,2,Tank Battery,Human Error - Other,Other,None,,"LAT/LONG N32-24.999, W102-31.916",FREE FLUID RECOVERED AND SITE REMEDIATION PLAN IN PROGRESS.,MEANS /SAN ANDRES/ UNIT,MEANS
2011,336,8,ENDEAVOR ENERGY RESOURCES L.P.,4/25/2011,Producer,MARTIN,39997,0,0,Crude,25,0,25,Valve,Equipment Failure,Other,None,,INTER SECTION CORD 4000 & FM 26 GO S .2 MI. TURN W TO LOCATION.,SOIL REMEDIATION PLAN IN PROGRESS.,"HADDOCK, E. A.",SPRABERRY (TREND AREA)
2011,335,8,ENDEAVOR ENERGY RESOURCES L.P.,4/25/2011,Producer,ANDREWS,23379,0,0,Crude,60,0,60,Tank Battery,Equipment Failure,Other,None,,4 MI. N OF ANDREWS TURN W. GO .34MI. S. GO .2MI TO LOCATION.,SOIL REMEDIATION PLAN IN PROGRESS.,"FISHER, NOLA UNIT",SHAFTER LAKE (SAN ANDRES)
2011,205,9,"EOG RESOURCES, INC.",4/25/2011,Producer,COOKE,30941,0,0,Crude,120,23,97,Tank Battery,Equipment Failure,Other,None,,1414 FNWL & 663 FNEL P. MOORE SURVEY A-657,VACUUMED FREE FLUID AND SOIL REMEDIATED.,FORD,"NEWARK, EAST (BARNETT SHALE)"
2011,251,8,MERIT ENERGY COMPANY,4/27/2011,Producer,HOWARD,2905,0,0,Products,520,500,20,Flow Line,Equipment Failure,Other,Creek,DRYCRK,"SEC. 11, DLK 30, T-1-S T&P RR SURVEY",VACUUMED FREE FLUID AND SAMPLING SOIL TO DETERMINE REMEDIATION PLN,"DODGE, GRANVILLE M., EST.","IATAN, EAST HOWARD"
2011,141,6,"SAMSON LONE STAR, LLC",4/27/2011,Producer,NACOGDOCHES,0,210075,0,Gas Well Liquid,70,20,50,Tank Battery,Act of God,Other,None,,E.F. HIX SVY A-260,LIGHTNING STRIKE. VACUUMED FREE FLUID AND AREA REMEDIATED.,"KAY, GINGER GU 1","DOUGLASS, W. (TRAVIS PEAK)"
2011,808,10,FOREST OIL CORPORATION,4/27/2011,Producer,WHEELER,0,262851,0,Gas Well Liquid,5,3,2,Tank Battery,Equipment Failure,Other,None,,SEC. 29-BLK. A-3 H&G RR CO.,SOIL BLENDED WITH CLEAN SOIL AND AREA REMEDIATED.,FRYE RANCH,STILES RANCH (GRANITE WASH CONS)
2011,225,3,FOREST OIL PERMIAN CORPORATION,4/28/2011,Producer,SAN JACINTO,0,161707,0,Gas Well Liquid,20,20,0,Tank Battery,Vandalism,Other,None,,CENTRAL COAL AND COKE #7 AND #8 TANK BATTERY,VACUUM TRUCK WAS ABLE TO PICK UP ALL THE OIL. LOCK REPLACED.,CENTRAL COAL & COKE,MERCY (10400 WILCOX)
2011,375,6E,SUNOCO PIPELINE L.P.,4/29/2011,Transporter,RUSK,0,0,0,Crude,10,6,4,Pipe Line,Corrosion - Rust,Other,None,,"32 28'36.26""N 94 52'05.16""W SOUTH OF OUR THOMAS STATION",REMEDIATION PLAN IN PROGRESS.,"KANGERGA ""B""",NO FIELD NAME
2011,253,10,"R & A MOORE, INC.",4/30/2011,Producer,OCHILTREE,7420,0,0,Crude,213,55,158,Tank Battery,Equipment Failure,Other,None,,"SEC.406, BLK 43 H&TC SURVEY",VACUUMED FREE FLUID AND REMEDIATED SOIL.,"ROGERS, DONALD C.",DUTCHER (CLEVELAND)
2011,265,7B,"SHERIDAN PRODUCTION COMPANY, LLC",5/1/2011,Producer,NOLAN,8844,0,0,Crude,30,25,5,Flow Line,Corrosion - Rust,Other,None,,"SEC. 123, BLK 1-A H&TC RR",VACUUMED FREE FLUID. SOIL REMEDIATED WITH FRESH SOIL.,SOUTHWEST NENA LUCIA UNIT,NENA LUCIA (STRAWN REEF)
2011,171,8,APACHE CORPORATION,5/2/2011,Producer,HOWARD,35609,0,0,Crude,7,5,2,Flow Line,Other,Other,None,,3 INCH POLY PRODUCTION FLOWLINE,RATS CHEWED HOLE IN POLY LINE. SOIL REMEDIATION PLAN IN PROGRESS. ,HOWARD GLASSCOCK EAST UNIT,HOWARD GLASSCOCK
